1.1741875 244 2 0 0 0
1.1792656249999998 244 2 0 0 0
1.1953593749999998 244 2 0 0 0
1.2080156249999998 244 2 0 0 0
1.20934375 244 2 0 0 0
1.2230937499999999 244 2 0 0 0
1.22621875 244 2 0 0 0
1.238171875 244 2 0 0 0
1.236609375 244 2 0 0 0
1.2523906249999999 244 2 0 0 0
1.267859375 244 2 0 0 0
1.262 244 2 0 0 0
1.286375 244 2 0 0 0
1.2910624999999998 244 2 0 0 0
1.2916874999999999 244 2 0 0 0
1.3063749999999998 244 2 0 0 0
1.30965625 244 2 0 0 0
1.31746875 244 2 0 0 0
1.322546875 244 2 0 0 0
1.3359843749999998 244 2 0 0 0
1.3485624999999999 244 2 0 0 0
1.349890625 244 2 0 0 0
1.3723125 244 2 0 0 0
1.3673125 244 2 0 0 0
1.378484375 244 2 0 0 0
1.3860625 244 2 0 0 0
1.395125 244 2 0 0 0
1.3985625 244 2 0 0 0
1.407546875 244 2 0 0 0
1.4101249999999999 244 2 0 0 0
1.430828125 244 2 0 0 0
1.4355156249999999 244 2 0 0 0
1.44371875 244 2 0 0 0
1.45715625 244 2 0 0 0
1.4579374999999999 244 2 0 0 0
1.476453125 244 2 0 0 0
1.466609375 244 2 0 0 0
1.4891874999999999 244 2 0 0 0
1.4935625 244 2 0 0 0
1.49325 244 2 0 0 0
1.507234375 244 2 0 0 0
1.5205156249999998 244 2 0 0 0
1.525671875 244 2 0 0 0
1.535515625 244 2 0 0 0
1.533796875 244 2 0 0 0
1.5573124999999999 244 2 0 0 0
1.557390625 244 2 0 0 0
1.5712968749999998 244 2 0 0 0
1.57528125 244 2 0 0 0
1.5762187499999998 244 2 0 0 0
1.593015625 244 2 0 0 0
1.60121875 244 2 0 0 0
1.6059843749999998 244 2 0 0 0
1.6181718749999998 244 2 0 0 0
1.6161406249999999 244 2 0 0 0
1.632703125 244 2 0 0 0
1.6441093749999998 244 2 0 0 0
1.6516875 244 2 0 0 0
1.6625468749999999 244 2 0 0 0
