-0.611 1.000 -0.000 0.000 4.934 0.197 -3.000 6.000
-0.731 1.000 -0.000 0.000 5.972 0.230 -3.000 6.000
-0.771 1.000 -0.000 0.000 6.206 0.243 -3.000 6.000
-0.811 1.000 -0.000 0.000 6.432 0.243 -3.000 6.000
-0.851 1.000 -0.000 0.000 6.497 0.272 -3.000 6.000
-0.891 1.000 -0.000 0.000 7.068 0.268 -3.000 6.000
-0.931 1.000 -0.000 0.000 6.689 0.303 -3.000 6.000
-0.971 1.000 -0.000 0.000 6.152 0.350 -3.000 6.000
-1.051 1.000 -0.000 0.000 5.266 0.644 -3.000 6.000
-1.091 1.000 -0.000 0.000 6.179 0.362 -3.000 6.000
-1.131 1.000 -0.000 0.000 5.441 0.482 -3.000 6.000
-1.171 1.000 -0.000 0.000 5.727 0.397 -3.000 6.000
-1.211 1.000 -0.000 0.000 4.971 0.474 -3.000 6.000
-1.251 1.000 -0.000 0.000 5.158 0.486 -3.000 6.000
-1.291 1.000 -0.000 0.000 5.523 0.567 -3.000 6.000
-1.331 1.000 -0.000 0.000 4.963 0.659 -3.000 6.000
-1.451 1.000 -0.000 0.000 4.076 0.779 -3.000 6.000
-2.291 1.000 -0.000 0.000 7.624 0.670 -3.000 6.000
-2.411 1.000 -0.000 0.000 12.164 0.555 -3.000 6.000
-2.531 1.000 -0.000 0.000 18.235 0.395 -3.000 6.000
-2.651 1.000 -0.000 0.000 28.062 0.282 -3.000 6.000
-2.731 1.000 -0.000 0.000 40.116 0.409 -3.000 6.000
-2.771 1.000 -0.000 0.000 47.828 0.563 -3.000 6.000
-2.811 1.000 -0.000 0.000 59.268 0.604 -3.000 6.000
-2.851 1.000 -0.000 0.000 76.268 0.655 -3.000 6.000
-2.891 1.000 -0.000 0.000 104.315 0.794 -3.000 6.000
-2.931 1.000 -0.000 0.000 164.950 1.131 -3.000 6.000
-2.971 1.000 -0.000 0.000 396.407 1.487 -3.000 6.000
-3.051 1.000 -0.000 0.000 210.675 1.520 -3.000 2.000
-3.091 1.000 -0.000 0.000 114.354 1.592 -3.000 2.000
-3.131 1.000 -0.000 0.000 78.116 0.805 -3.000 2.000
-3.171 1.000 -0.000 0.000 59.280 0.854 -3.000 2.000
-3.211 1.000 -0.000 0.000 46.998 0.726 -3.000 2.000
-3.251 1.000 -0.000 0.000 37.836 0.598 -3.000 2.000
-3.291 1.000 -0.000 0.000 30.092 0.565 -3.000 2.000
-3.371 1.000 -0.000 0.000 21.067 0.396 -3.000 2.000
-3.491 1.000 -0.000 0.000 13.911 0.463 -3.000 2.000
-3.611 1.000 -0.000 0.000 10.286 0.619 -3.000 2.000
-3.731 1.000 -0.000 0.000 7.767 0.824 -3.000 2.000
-3.851 1.000 -0.000 0.000 6.087 1.067 -3.000 2.000
-4.731 1.000 -0.000 0.000 8.594 0.843 -3.000 2.000
-4.771 1.000 -0.000 0.000 9.093 0.803 -3.000 2.000
-4.811 1.000 -0.000 0.000 10.796 0.686 -3.000 2.000
-4.851 1.000 -0.000 0.000 12.580 0.602 -3.000 2.000
-4.891 1.000 -0.000 0.000 17.203 0.459 -3.000 2.000
-4.931 1.000 -0.000 0.000 27.902 0.321 -3.000 2.000
-4.971 1.000 -0.000 0.000 73.698 0.291 -3.000 2.000
-5.051 1.000 -0.000 0.000 42.679 0.546 -3.000 2.000
-5.091 1.000 -0.000 0.000 27.906 0.491 -3.000 2.000
-5.131 1.000 -0.000 0.000 20.232 0.435 -3.000 2.000
-5.171 1.000 -0.000 0.000 16.358 0.532 -3.000 2.000
0.611 1.000 0.000 0.000 5.353 0.197 3.000 6.000
0.731 1.000 0.000 0.000 6.622 0.224 3.000 6.000
0.771 1.000 0.000 0.000 6.787 0.254 3.000 6.000
